Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
London / Queen's Club;2013;Grass;R64;Bye;W
London / Queen's Club;2013;Grass;R32;Nicolas Mahut;W
London / Queen's Club;2013;Grass;R16;Marinko Matosevic;W
London / Queen's Club;2013;Grass;Q;Benjamin Becker;W
London / Queen's Club;2013;Grass;S;Jo-Wilfried Tsonga;W
London / Queen's Club;2013;Grass;W;Marin Cilic;W
ATP World Tour Masters 1000 Rome;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2013;Clay;R32;Marcel Granollers;L
ATP World Tour Masters 1000 Madrid;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2013;Clay;R32;Florian Mayer;W
ATP World Tour Masters 1000 Madrid;2013;Clay;R16;Gilles Simon;W
ATP World Tour Masters 1000 Madrid;2013;Clay;Q;Tomas Berdych;L
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R32;Edouard Roger-Vasselin;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R16;Stan Wawrinka;L
ATP World Tour Masters 1000 Miami;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2013;Hard;R64;Bernard Tomic;W
ATP World Tour Masters 1000 Miami;2013;Hard;R32;Grigor Dimitrov;W
ATP World Tour Masters 1000 Miami;2013;Hard;R16;Andreas Seppi;W
ATP World Tour Masters 1000 Miami;2013;Hard;Q;Marin Cilic;W
ATP World Tour Masters 1000 Miami;2013;Hard;S;Richard Gasquet;W
ATP World Tour Masters 1000 Miami;2013;Hard;W;David Ferrer;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R64;Evgeny Donskoy;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R32;Yen-Hsun Lu;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R16;Carlos Berlocq;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;Q;Juan Martin Del Potro;L
Australian Open;2013;Hard;R128;Robin Haase;W
Australian Open;2013;Hard;R64;Joao Sousa;W
Australian Open;2013;Hard;R32;Ricardas Berankis;W
Australian Open;2013;Hard;R16;Gilles Simon;W
Australian Open;2013;Hard;Q;Jeremy Chardy;W
Australian Open;2013;Hard;S;Roger Federer;W
Australian Open;2013;Hard;F;Novak Djokovic;L
Brisbane;2013;Hard;R32;Bye;W
Brisbane;2013;Hard;R16;John Millman;W
Brisbane;2013;Hard;Q;Denis Istomin;W
Brisbane;2013;Hard;S;Kei Nishikori;W
Brisbane;2013;Hard;W;Grigor Dimitrov;W

Juan Martin Del Potro;ARG;5255;/Tennis/Players/Top-Players/Juan-Martin-Del-Potro.aspx?t=pa&
Barclays ATP World Tour Finals;2013;Hard;RR;Richard Gasquet;W
Barclays ATP World Tour Finals;2013;Hard;RR;Novak Djokovic;L
Barclays ATP World Tour Finals;2013;Hard;RR;Roger Federer;L
ATP World Tour Masters 1000 Paris;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2013;Hard;R32;Marin Cilic;W
ATP World Tour Masters 1000 Paris;2013;Hard;R16;Grigor Dimitrov;W
ATP World Tour Masters 1000 Paris;2013;Hard;Q;Roger Federer;L
Basel;2013;Hard;R32;Henri Laaksonen;W
Basel;2013;Hard;R16;Marcos Baghdatis;W
Basel;2013;Hard;Q;Paul-Henri Mathieu;W
Basel;2013;Hard;S;Edouard Roger-Vasselin;W
Basel;2013;Hard;W;Roger Federer;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R32;Philipp Kohlschreiber;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R16;Tommy Haas;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;Q;Nicolas Almagro;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;S;Rafael Nadal;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;F;Novak Djokovic;L
Tokyo;2013;Hard;R32;Marcos Baghdatis;W
Tokyo;2013;Hard;R16;Carlos Berlocq;W
Tokyo;2013;Hard;Q;Alexandr Dolgopolov;W
Tokyo;2013;Hard;S;Nicolas Almagro;W
Tokyo;2013;Hard;W;Milos Raonic;W
US Open;2013;Hard;R128;Guillermo Garcia-Lopez;W
US Open;2013;Hard;R64;Lleyton Hewitt;L
